PRD ID,PRD Title,PRD State,New Feature ID,New Feature Title,New Feature State,Subtask ID,Subtask Title,Subtask State
TITAN-1693,Need a method to include OPTION ROM into Firmware,Open,TITAN-2779,Option ROM 128KB,Closed,TITAN-3379,Option ROM - Rework & Release - Stage 4,Closed
TITAN-1693,Need a method to include OPTION ROM into Firmware,Open,TITAN-2779,Option ROM 128KB,Closed,TITAN-3380,Option ROM - Doc update,Closed
TITAN-1693,Need a method to include OPTION ROM into Firmware,Open,TITAN-2779,Option ROM 128KB,Closed,TITAN-3381,Option ROM - Doc review & rework,Closed
TITAN-1629,Boot Response Requirements,Open,TITAN-6034,RFS and ROM performance tuning,Open,TITAN-6417,Get ROM working on GRAMx,Open
TITAN-1629,Boot Response Requirements,Open,TITAN-6034,RFS and ROM performance tuning,Open,TITAN-6418,Analyze trace and identify improvements for ROM,Open
TITAN-1629,Boot Response Requirements,Open,TITAN-6034,RFS and ROM performance tuning,Open,TITAN-6419,Analyze trace and identify improvements for RFS (flashware operation),Open
TITAN-1629,Boot Response Requirements,Open,TITAN-2764,Stress Test A1 Parts with powering off/on the Core - Requries Fast Boot Patch or FIB'd part,Resolved,TITAN-3212,Create A0/A1 fast boot patch binary.,Closed
TITAN-1629,Boot Response Requirements,Open,TITAN-2764,Stress Test A1 Parts with powering off/on the Core - Requries Fast Boot Patch or FIB'd part,Resolved,TITAN-3213,Modify FwBall creation tool to all injecting a binary file to look like an overlay.,Resolved
TITAN-1629,Boot Response Requirements,Open,TITAN-2764,Stress Test A1 Parts with powering off/on the Core - Requries Fast Boot Patch or FIB'd part,Resolved,TITAN-3214,Load fast boot patch into fast boot object using overlay mechanism.,Resolved
TITAN-1629,Boot Response Requirements,Open,TITAN-2764,Stress Test A1 Parts with powering off/on the Core - Requries Fast Boot Patch or FIB'd part,Resolved,TITAN-4802,Investigate FIB part to use in validating the Griffin Power Cycle hardware and firmware,Resolved
TITAN-336,SMART General Purpose and Other Logs,Open,TITAN-612,Core Diagnostic RPC Implementations (Map Lookup full drive recovery and admin statistics),Open,TITAN-1383,Diagnostic Framework RPCs for executing map lookups,Open
TITAN-336,SMART General Purpose and Other Logs,Open,TITAN-612,Core Diagnostic RPC Implementations (Map Lookup full drive recovery and admin statistics),Open,TITAN-1384,Diagnostic Framework RPCs for transmitting data to SMART/Admin stack,Open
TITAN-336,SMART General Purpose and Other Logs,Open,TITAN-612,Core Diagnostic RPC Implementations (Map Lookup full drive recovery and admin statistics),Open,TITAN-1385,Diagnostic Framework RPCs for full drive recovery,Open
TITAN-333,Drive Manufacturing Sequence,Open,TITAN-625,Document Complete Format Process,Open,TITAN-1464,Documentation for format process,In Progress
TITAN-329,Read Scrub,Open,TITAN-478,Read scrub code rate test,Open,TITAN-747,Code review for RSCR,Resolved
TITAN-329,Read Scrub,Open,TITAN-478,Read scrub code rate test,Open,TITAN-748,Unit test to verify basic function of RSCR,Resolved
TITAN-329,Read Scrub,Open,TITAN-478,Read scrub code rate test,Open,TITAN-749,Use DriveMaster/SSDT scripts to verify RSCR more thoroughly,Open
TITAN-329,Read Scrub,Open,TITAN-5692,Core support for read scrub,Open,TITAN-5693,Read scrub: core support design,In Progress
TITAN-329,Read Scrub,Open,TITAN-613,Read scrub Flash Policy -- BEPU part,Test,TITAN-1386,Code review for Read scrub,Resolved
TITAN-329,Read Scrub,Open,TITAN-613,Read scrub Flash Policy -- BEPU part,Test,TITAN-1387,Verify Read scrub triggers and works as expected.,Resolved
TITAN-329,Read Scrub,Open,TITAN-613,Read scrub Flash Policy -- BEPU part,Test,TITAN-5514,Modify read scrub according to CORE design and MP1 changes,Resolved
TITAN-315,ATA Feature Set:  48-bit addressing,Resolved,GRFN-6523,ATA Procotol Implementation - Phase 1,Closed,GRFN-6809,ATA Protocol NCQ Send/Receive Handling ,Closed
TITAN-315,ATA Feature Set:  48-bit addressing,Resolved,GRFN-6523,ATA Procotol Implementation - Phase 1,Closed,GRFN-6810,ATA Protocol Trim Processing (Fast Path),Resolved
TITAN-315,ATA Feature Set:  48-bit addressing,Resolved,GRFN-6523,ATA Procotol Implementation - Phase 1,Closed,GRFN-6811,ATA Protocol MULTIPLE handling (coding & review),Closed
TITAN-315,ATA Feature Set:  48-bit addressing,Resolved,GRFN-6523,ATA Procotol Implementation - Phase 1,Closed,GRFN-9450,Return D2H fis with error bit set on Data Set Management command until Trim is supported.,Closed
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-541,Core Recycling Throttle Control Band Selection Erase Barrier,Open,TITAN-1030,Recycling Band selection (from hot to cold) (code & review),Resolved
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-541,Core Recycling Throttle Control Band Selection Erase Barrier,Open,TITAN-1032,Throttle Control for balancing recycling with host activity (design & review,Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-541,Core Recycling Throttle Control Band Selection Erase Barrier,Open,TITAN-1033,Throttle Control for balancing recycling with host activity (code & review),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-541,Core Recycling Throttle Control Band Selection Erase Barrier,Open,TITAN-1034,Throttle Control for balancing recycling with host activity (testing),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-546,BE Power/Performance throttling Control,Open,TITAN-1074,GCU power throttling (gather requirements),Closed
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-546,BE Power/Performance throttling Control,Open,TITAN-1075,BEPU bottom layer power throttling (design),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-546,BE Power/Performance throttling Control,Open,TITAN-1076,BEPU bottom layer power throttling (code & review),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-546,BE Power/Performance throttling Control,Open,TITAN-1077,BEPU bottom layer power throttling (eCLI test bench that runs IOMeter and throttles at different levels),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-546,BE Power/Performance throttling Control,Open,TITAN-1078,BEPU bottom layer power throttling (test functionality and performance),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-546,BE Power/Performance throttling Control,Open,TITAN-2091,Flash power throttling RPC service function required by admin,Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-2865,FEPU Fast Path Performance Throttling Implementation,Open,TITAN-1165,Performance throttling by OpTag reservation (interface to MPU) (coding & review),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-2865,FEPU Fast Path Performance Throttling Implementation,Open,TITAN-1429,Chunker Performance throttling Design (design),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-2865,FEPU Fast Path Performance Throttling Implementation,Open,TITAN-1430,Chunker Performance throttling by OpTag reservation (coding & review),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-2865,FEPU Fast Path Performance Throttling Implementation,Open,TITAN-1441,Chunker Performance tuning,Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-2866,Chunker Performance throttling using BE resource counting (code & review),Open,TITAN-1421,Chunker Performance throttling using BE resource counting (code & review),Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-7239,FEPU Thermal Throttling ,Pending,TITAN-7240,Gather requirements,In Progress
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-7239,FEPU Thermal Throttling ,Pending,TITAN-7241,Design Document,In Progress
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-7239,FEPU Thermal Throttling ,Pending,TITAN-7242,Coding,Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-7239,FEPU Thermal Throttling ,Pending,TITAN-7243,Unit testing,Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-7239,FEPU Thermal Throttling ,Pending,TITAN-7244,Integration with BEPU code,Open
TITAN-308,Throughput throttling (Power and Thermal limiting),Open,TITAN-7239,FEPU Thermal Throttling ,Pending,TITAN-7245,Release,Open
TITAN-307,Zero Overprovisioning,Open,TITAN-4624,0% overprovisioning (ZOP),Open,TITAN-5621,Recycler ZOP Support,Open
TITAN-306,Security Erase,Open,TITAN-5739,Add the ability to erase blocks containing valid non-user LBA and invalid user data in security erase,Open,TITAN-6308,code and unit test,Open
TITAN-306,Security Erase,Open,TITAN-628,Security Erase (crypto erase only),Design,TITAN-1474,Complete Security Erase handler,In Progress
TITAN-306,Security Erase,Open,TITAN-628,Security Erase (crypto erase only),Design,TITAN-1475,Develop Military Security Erase,Closed
TITAN-306,Security Erase,Open,TITAN-628,Security Erase (crypto erase only),Design,TITAN-3072,System Call support: Trim support,Resolved
TITAN-306,Security Erase,Open,TITAN-628,Security Erase (crypto erase only),Design,TITAN-5174,Report core XTS engine exceptions with more description,In Progress
TITAN-306,Security Erase,Open,TITAN-6732,ATA Extended Security Feature and full Security Erase support,Code,TITAN-1476,Develop Extended Security sub-feature -  vendor specific data pattern requirement,Open
TITAN-306,Security Erase,Open,TITAN-6732,ATA Extended Security Feature and full Security Erase support,Code,TITAN-6733,Implement full Security Erase support,Open
TITAN-305,Root File System Reliabilty,Open,TITAN-503,Root File System implement in Sprint 1,Resolved,TITAN-865,Code clean up for production quality,Resolved
TITAN-305,Root File System Reliabilty,Open,TITAN-503,Root File System implement in Sprint 1,Resolved,TITAN-866,RFS usage mode improvement: use FWIR to manage RFS request coding,Resolved
TITAN-305,Root File System Reliabilty,Open,TITAN-503,Root File System implement in Sprint 1,Resolved,TITAN-867,RFS usage mode improvement: use FWIR to manage RFS request testing,Closed
TITAN-305,Root File System Reliabilty,Open,TITAN-503,Root File System implement in Sprint 1,Resolved,TITAN-868,RFS recycle testing,Closed
TITAN-305,Root File System Reliabilty,Open,TITAN-503,Root File System implement in Sprint 1,Resolved,TITAN-870,Error handling in BEPU RFS detailed design documentation and review,Resolved
TITAN-305,Root File System Reliabilty,Open,TITAN-631,RFS - Misc Tasks,Resolved,TITAN-869,Record program/erase count in RFS coding and test,Resolved
TITAN-305,Root File System Reliabilty,Open,TITAN-631,RFS - Misc Tasks,Resolved,TITAN-1486,Flash Config Compatibility-Adjust NVM-Block Pool coding,Closed
TITAN-305,Root File System Reliabilty,Open,TITAN-631,RFS - Misc Tasks,Resolved,TITAN-1487,Flash Config Compatibility-Adjust NVM-Block Pool  testing,Closed
TITAN-305,Root File System Reliabilty,Open,TITAN-631,RFS - Misc Tasks,Resolved,TITAN-1488,PFail Detection and recovery in BEPU RFS of design/documentation/review,Closed
TITAN-305,Root File System Reliabilty,Open,TITAN-631,RFS - Misc Tasks,Resolved,TITAN-1497,Flash Config Compatibility-Adjust NVM-Block Pool :Rampup and Low level Design,Resolved
TITAN-305,Root File System Reliabilty,Open,TITAN-631,RFS - Misc Tasks,Resolved,TITAN-2604,RPC requirement for SQA: update CRR/PRR page content,Resolved
TITAN-305,Root File System Reliabilty,Open,TITAN-631,RFS - Misc Tasks,Resolved,TITAN-3284,Combine isPrrusingFletcher in gRfsRomVars and gRfsVars together,Resolved
TITAN-305,Root File System Reliabilty,Open,TITAN-486,RFS - Scrubbing Policy design and implementation,Code,TITAN-768,RFS Read Scrub: Policy Preview,Closed
TITAN-305,Root File System Reliabilty,Open,TITAN-486,RFS - Scrubbing Policy design and implementation,Code,TITAN-1142,RFS Read Scrub: Design and according review,Resolved
TITAN-305,Root File System Reliabilty,Open,TITAN-486,RFS - Scrubbing Policy design and implementation,Code,TITAN-1143,RFS Read Scrub : Coding of RFS internal part,In Progress
TITAN-305,Root File System Reliabilty,Open,TITAN-486,RFS - Scrubbing Policy design and implementation,Code,TITAN-1144,RFS Read Scrub : Unit test,Open
TITAN-305,Root File System Reliabilty,Open,TITAN-486,RFS - Scrubbing Policy design and implementation,Code,TITAN-5699,RFS Read Scrub: store store time between scrubs,Open
TITAN-305,Root File System Reliabilty,Open,TITAN-486,RFS - Scrubbing Policy design and implementation,Code,TITAN-6278,RFS Read Scrub : Integration test,Open
TITAN-304,Panic Log Details,Open,TITAN-609,Diagnostics API: Panic Log implementation,Closed,TITAN-1366,Update design document,Closed
TITAN-304,Panic Log Details,Open,TITAN-609,Diagnostics API: Panic Log implementation,Closed,TITAN-1368,Design Diagnostic Extraction,Closed
TITAN-304,Panic Log Details,Open,TITAN-609,Diagnostics API: Panic Log implementation,Closed,TITAN-1373,Connect Panic dump to ASSERT,Closed
TITAN-304,Panic Log Details,Open,TITAN-609,Diagnostics API: Panic Log implementation,Closed,TITAN-1374,Implement Panic Dump Diagnostic API,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,GRFN-7007,MST Sync up,Resolved,GRFN-7369,Design document for MST power-loss recovery,Resolved
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,GRFN-7007,MST Sync up,Resolved,GRFN-7370,Coding MST recovery and misc features,Resolved
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,GRFN-7007,MST Sync up,Resolved,GRFN-7373,Debugging MST recovery feature,Resolved
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-1963,MST: Single Plane Test Code Rate Adjustment,Resolved,TITAN-1964,Design Document of MST Single Plane Test,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-1963,MST: Single Plane Test Code Rate Adjustment,Resolved,TITAN-1965,Coding for MST Single Plane Test,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-1963,MST: Single Plane Test Code Rate Adjustment,Resolved,TITAN-1966,Debugging and Test for MST Single Plane test,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-1963,MST: Single Plane Test Code Rate Adjustment,Resolved,TITAN-1967,Design Document for MST Code Rate Adjustment,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-1963,MST: Single Plane Test Code Rate Adjustment,Resolved,TITAN-1968,Coding and Integration for MST Code Rate Adjustment,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-1963,MST: Single Plane Test Code Rate Adjustment,Resolved,TITAN-1969,Debugging and Test for MST Code Rate Test,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-585,MST with MPTool,Closed,TITAN-1297,Process SCT MST commands (BEPU side only),Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-585,MST with MPTool,Closed,TITAN-1298,Report correct result (including time temperature),Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-585,MST with MPTool,Closed,TITAN-1299,MST performance tracking and improvement,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-4244,MST minor features,Assessment,TITAN-4245,BE MST: Debug and Test with new data path,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-4244,MST minor features,Assessment,TITAN-4246,BE MST: save PEC after MST done,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-4244,MST minor features,Assessment,TITAN-4247,SBMU MST: save ELOG,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-4244,MST minor features,Assessment,TITAN-4248,BE MST: test by using MP Tool,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-4244,MST minor features,Assessment,TITAN-4249,FE&BE MST: PHY control ,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-4244,MST minor features,Assessment,TITAN-6141,SBMU two stages format support,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-4244,MST minor features,Assessment,TITAN-7233,MST panic mode,Closed
TITAN-291,Diagnostics API: Manufacturing Flash Test,Resolved,TITAN-4244,MST minor features,Assessment,TITAN-7235,Debug with TOSHIBA 4-Plane flash dimm,Closed
TITAN-289,Data Path:  Compression,Open,TITAN-477,Support compression configuration,Open,TITAN-746,Compression control implementation,Open
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-778,Study current DCF implementation,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-779,Map DCF items from PRD & Schema,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-780,Validate DCF mapping information,Closed
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-781,Identify DCF items for alpha2,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-782,End to end validation for alpha2 items,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-783,Open Items,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-784,Create Composite XML file,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-785,Promote Int_DCF stream to AD,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-786,Understand tools team requirements,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-787,Design -  tools team requirements,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-788,Implement & unit test -  tools team requirements,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-789,Int test & promote -  tools team requirements,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-1655,schema xml extension for config manager,Resolved
TITAN-289,Data Path:  Compression,Open,TITAN-488,DCF Schema Infrastructure,Resolved,TITAN-1958,Update description for every DCF element,Resolved
TITAN-286,Firmware Download Security,Open,TITAN-520,Firmware Upgrade,Open,TITAN-610,Segmented firmware ball verification RPC service,Closed
TITAN-286,Firmware Download Security,Open,TITAN-520,Firmware Upgrade,Open,TITAN-921,Firmware upgrade - design and documentation,Resolved
TITAN-286,Firmware Download Security,Open,TITAN-520,Firmware Upgrade,Open,TITAN-922,Firmware upgrade - Implementation,Closed
TITAN-286,Firmware Download Security,Open,TITAN-520,Firmware Upgrade,Open,TITAN-923,Firmware upgrade - testing,Closed
TITAN-286,Firmware Download Security,Open,TITAN-520,Firmware Upgrade,Open,TITAN-2107,RFS support for FW upgrade: RPC interface to change metadata value,Resolved
TITAN-286,Firmware Download Security,Open,TITAN-520,Firmware Upgrade,Open,TITAN-2174,RFS support for FW upgrade: overlay file source,Resolved
TITAN-286,Firmware Download Security,Open,TITAN-520,Firmware Upgrade,Open,TITAN-4938,Firmware upgrade - code review,Open
TITAN-284,ATA Feature Set: Security,Open,TITAN-6102,Power mode support for ATA Security,Open,TITAN-1220,Griffin ATA Security: Save / Restore XTS Global Key and Lock Bits for Dev Sleep (prototype),In Progress
TITAN-284,ATA Feature Set: Security,Open,TITAN-6102,Power mode support for ATA Security,Open,TITAN-1221,Griffin ATA Security: Save / Restore XTS Global Key and Lock Bits across FW download (prototype),Open
TITAN-284,ATA Feature Set: Security,Open,TITAN-6102,Power mode support for ATA Security,Open,TITAN-3100,Load single range/lock into range decoder from power up processing - overall chunker integration at power on,In Progress
TITAN-284,ATA Feature Set: Security,Open,TITAN-6102,Power mode support for ATA Security,Open,TITAN-3175,DevSleep (and power mode) support to reload security hardware,In Progress
TITAN-284,ATA Feature Set: Security,Open,TITAN-6102,Power mode support for ATA Security,Open,TITAN-5343,Sync up TCG / ATA initialization with new Titan Power On Sequence,Open
TITAN-284,ATA Feature Set: Security,Open,TITAN-6102,Power mode support for ATA Security,Open,TITAN-7468,Use the FE IPWR scratch register space to retain the ephemeral key across PS1,In Progress
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1218,Griffin ATA Security: Save / Restore XTS Global Key and Lock Bits to HW (prototype),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1219,Griffin ATA Security: Save / Restore XTS Global Key and Lock Bits for COMRESET (prototype),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1222,Griffin ATA Security: Security State Transitions Test (unit test),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1473,Verify Security Feature set (without Security Erase) through real power cycle / Hw/Sw reset,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1556,Griffin ATA Security Sprint 2 (design),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1557,Griffin ATA Security Sprint 4: MFB Initialization (prototype),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1558,Griffin ATA Security Sprint 4: Power Up (prototype),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1559,Griffin ATA Security Sprint 4: Ata Security Feature Set (Set Password Unlock Disable Freeze Lock and Security Erase Unit,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1560,Griffin ATA Security Sprint 4: Unlock support (prototype),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1561,Griffin ATA Security Sprint 4: Disable Password support (prototype),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1562,Griffin ATA Security Sprint 4: Freeze Lock (prototype),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1563,Griffin ATA Security Sprint 4: Security Erase Unit (prototype),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1564,Griffin ATA Security regression (unit test),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1802,CLONE - Griffin ATA Security Sprint 4: Ata Security Feature Set (Set Password Unlock Disable Freeze Lock and Security Erase Unit,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-2788,Test ATA Security key hierarchy on FPGA or SSD hardware (unit test),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-3238,Griffin ATA Security Use Common Security APIs,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-3293,Add query function to query Security Enabled State for TCG,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-3326,Add function to return DK,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-3997,Expand size of MEK to include root-key-derivative wrapping.,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-4377,Integration test of ATA security with full hardware support (keys and ranges),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-4808,Fix Ata Security build errors,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-5367,Fix Ata Security bugs found during hardware testing,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-5722,Restructure code for supportability and consolidation of key functions.,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-2981,Load mulitple ranges/locks from STD,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-2994,Pass key from ATA Security to TCG security,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3030,TCG Error Processing for I/O Commands: Detection of Locking Conditions and Reporting,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3051,Stubbed function cleanup and addition of sys calls related to Griffin,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3064,Range Setting Using Real Hardware Interface,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3092,Set default keys range lock states at power up (non-user area),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3104,Provide XTS index to chunker for write/read,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3113,DRBG porting to new hardware interface,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3117,System Call support: Other System Calls,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3160,Identify data modification based upon TCG/ATA and active versus inactive,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3161,System call support: Crypto mode,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3162,Create and use ephemeral key,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3163,Save and restore ephemeral key from MCU,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3172,Power on sequencing of TCG and ATA security and command lock-out.,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3174,Report errors on range crossing (temporary support until range crossing supported),Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3268,Create Security Common Simulation and Integrate ATA Security into TCG build,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-3955,Passing of XTS index to Core XTS by mpu,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-4068,Up the PBKDF2 count to the recommended 1000 minimum,Closed
TITAN-284,ATA Feature Set: Security,Open,TITAN-3207,Common Security Infrastructure and Crypto Services for ATA Security and TCG,Resolved,TITAN-4233,Verify Xts256_AesCbc function for use in diagnostic unlock,Closed
